LicenseID,SurveyID,PatientCarePrimaryZipCode,PatientCarePrimaryCountyCode,PatientCareSecondaryZipCode,PatientCareSecondaryCountyCode,TelemedicinePrimaryZipCode,TelemedicinePrimaryCountyCode,TelemedicineSecondaryZipCode,TelemedicineSecondaryCountyCode
1026553,1033040,,,,,,,,
1284616,1033041,94040,43,,,,,,
1026402,1033042,92653,30,,,92653,30,,
1161404,1033043,90242,19,,,90242,19,,
1953156,1033044,10604,59,10580,59,10604,59,,
1488619,1033045,94121,38,,,,,,
2247356,1033047,19803,59,,,,,,
5296740,1033048,48323,,,,,,,
932233,1033050,93301,15,,10,,,,
5662909,1033051,84124,59,,,,,,
2732368,1033052,95404,49,,,95404,49,,
2137657,1033053,95670,34,,,,,,
762012,1033054,91343,19,,,91343,19,,
1434484,1033055,90242,19,,,91702,19,,
5338440,1033056,91706,19,91706,19,,,,
1959412,1033057,90095,19,,,91361,56,,
2040650,1033058,33432,59,,,,,,
760182,1033059,68105,59,,,,,,
1250144,1033060,,,,,,,,
1438351,1033061,,,,,,,,
1355991,1033062,95817,34,,,95817,34,,
1634155,1033063,95762,9,,,95762,9,,
2845346,1033064,93940,27,,,93940,27,,
2187177,1033065,,,,,,,,
2876544,1033066,92868,30,,,,,,
5383492,1033067,92618,,92691,,,,,
1544340,1033069,91402,19,,,91402,19,,
1580278,1033070,94304,43,,,94304,43,,
1540999,1033071,93555,15,,,93555,15,,
1281307,1033072,77401,,,,77401,,,
1028264,1033073,90505,,,,90505,,,
1582090,1033074,23298,,,,,,,
5219374,1033075,21287,,93619,10,,,,
1167359,1033076,98001,59,,,,,,
563491,1033077,,,,,,,,
2706526,1033078,92840,30,,,92840,30,,
1282629,1033079,92335,36,,,92335,36,,
1488473,1033080,85364,59,,,85364,59,,
5710326,1033081,44410,,,,,,,
2048230,1033082,91914,37,,,91914,37,,
5719121,1033083,92544,33,,,92544,33,,
760205,1033084,95338,22,95338,22,,,,
1484808,1033085,94301,43,,,94301,43,,
2739774,1033086,90033,19,,,,,,
2187267,1033087,95688,48,,,,,,
1313773,1033088,92501,33,,,,,,
5683511,1033089,,,,,,,,
2082871,1033090,90064,19,,,90064,19,,
5645223,1033091,92103,37,,,,,,
1434290,1033092,95018,43,,,,,,
1587141,1033093,91011,19,,,91011,19,,
1769602,1033094,94960,21,,,,,,
2137763,1033095,92130,37,,,92130,37,,
635482,1033096,,,,,,,,
5758054,1033097,94596,7,94531,7,,,,
1288034,1033098,95630,34,,,,,,
5659107,1033099,93036,56,,,93036,56,,
2245597,1033100,92123,,,,92128,,,
760749,1033101,32803,59,,,,,,
2922237,1033102,94606,34,95825,1,,,,
760752,1033103,32751,59,,,,,,
2878150,1033104,90211,,,,90211,,,
1319722,1033105,92868,30,,,92868,30,,
1028071,1033106,95841,34,95827,34,,,,
2089557,1033107,90505,19,,,90505,19,,
2184123,1033108,92555,33,,,92555,33,,
1316590,1033109,90240,19,,,,,,
1021243,1033111,,,,,,,,
1318333,1033112,91911,37,,,,,,
2040672,1033113,92354,36,,,,,,
1168650,1033114,94577,1,,,,,,
5700388,1033115,,,,,,,,
204393,1033116,91105,,,,,,,
2922661,1033117,,,,,,,,
1542835,1033118,95758,34,,,95757,34,,
1282634,1033119,94566,1,94526,7,94566,1,94526,7
583637,1033120,89703,,,,89703,,,
1486819,1033121,37203,59,,,,,,
5326226,1033122,92882,33,92501,33,92882,33,92592,33
5176145,1033123,92505,33,,,92505,33,,
5218877,1033124,60169,59,,,,,,
1715546,1033125,33133,,,,,,,
1384855,1033126,93534,19,93551,19,93535,19,93551,19
5645211,1033127,,,,,,,,
714424,1033129,90245,19,90505,19,,,,
5365822,1033131,81008,59,,,81008,59,,
5710321,1033132,90502,19,,,,,,
2135199,1033134,79912,59,,,79922,59,,
859337,1033135,14011,59,,,,,,
5663433,1033136,03904,,,,03904,,,
2085250,1033137,95453,17,95482,23,95453,17,95482,23
4990950,1033138,92868,30,,,,,,
660648,1033139,96813,,92704,,96813,,92704,
638244,1033140,95630,34,,,95630,34,,
2185177,1033141,92868,30,,,92868,30,,
5708852,1033142,90035,19,,,,,,
1434454,1033143,39531,,,,,,,
5011985,1033144,93701,10,92119,37,93701,10,92119,37
1161103,1033145,95816,34,,,95816,34,,
2133470,1033146,35976,,,,,,,
662748,1033147,60190,59,,,60190,59,,
2884320,1033148,90241,19,,,,,,
2245672,1033149,92883,,,,,,,
5356426,1033151,85719,59,,,,,,
1583407,1033152,95618,57,95618,57,95618,57,95618,57
1998462,1033153,90249,19,,,,,,
2138469,1033154,94039,43,95032,43,,,,
567955,1033155,,,,,,,,
1951394,1033156,94611,38,,,94611,,,
5613431,1033157,92618,30,,,,,,
859831,1033158,90048,19,,,,,,
1867171,1033159,,,,,,,,
2879555,1033160,95817,34,,,,,,
1485497,1033161,,,,,,,,
1289043,1033162,93311,15,93215,15,93311,15,,
1998746,1033163,33467,59,,,,,90066,19
1028106,1033164,,,,,,,,
6108102,1033165,92354,36,,,,,,
1542801,1033166,92078,37,,,92078,37,,
1997393,1033167,,,,,,,,
5753245,1033168,94110,38,,,94110,38,,
856411,1033169,91010,19,,,91010,19,,
2131572,1033170,92357,36,,,92357,36,,
5299342,1033171,95817,34,,,,,,
1434016,1033172,92835,30,,,,,,
1542164,1033173,34744,,,,,,,
2134705,1033174,89052,59,,,,,,
1224608,1033175,53215,,,,53215,,,
5762340,1033176,94110,38,,,94110,38,,
2243907,1033177,92697,30,,,92697,30,,
1221118,1033178,92357,36,,,92357,36,,
2048493,1033179,90401,19,,,90401,19,,
2756864,1033180,,,,,,,,
1028169,1033181,95928,4,,,95928,4,,
1195934,1033182,90505,19,,,90505,19,,
478824,1033183,94553,7,,,,,,
1588130,1033184,94070,,,,94070,,,
2183356,1033185,55432,59,,,,,,
5740101,1033186,94531,7,,,94531,7,,
1762079,1033187,95128,43,,,95128,43,,
1952313,1033188,70002,,,,,,,
2048753,1033189,95472,49,,,,,,
1769826,1033190,42303,,94109,38,,,,
1712110,1033192,,,,,,,,
1952196,1033193,,,,,,,,
2244345,1033194,95125,43,,,,,,
2800586,1033195,95405,49,,,,,,
1027421,1033196,93030,56,93010,56,93030,56,93010,56
1435674,1033197,95356,50,,,95356,50,,
1480437,1033198,94558,28,,,,,,
2908771,1033199,93241,15,,,93241,15,,
971561,1033200,94545,1,94611,1,94545,1,94611,1
1283537,1033201,94598,7,,,94598,7,,
2929467,1033203,92131,37,,,92131,37,,
1435553,1033204,94015,41,,,94015,41,,
5110953,1033206,95350,50,,,,,,
478794,1033207,95816,34,,,95816,34,,
1480591,1033208,92868,30,,,,,,
973876,1033209,90045,19,,,90045,19,,
5235254,1033210,92023,37,,,,,,
5700197,1033211,60010,,,,,,,
2189970,1033212,90017,19,,,90017,19,,
714367,1033213,91505,19,,,91505,19,,
1810008,1033214,90048,19,,,,,,
715574,1033215,95841,34,,,95841,34,,
334700,1033216,,,,,,,,
1056583,1033217,95116,43,,,95116,43,,
970759,1033219,92648,30,,,92648,30,,
1056866,1033220,98229,59,,,,,,
1483989,1033221,96814,59,,,96814,59,,
496879,1033222,90241,19,,,,,,
1489463,1033223,91761,36,,,91761,36,,
5727687,1033224,91910,37,,,91910,37,,
1630336,1033225,93036,56,91367,19,93036,56,,
1197806,1033226,91710,36,,,,,,
5715459,1033227,,,,,,,,
2912871,1033228,92354,36,,,92354,36,,
1954787,1033231,90095,19,90095,19,90095,19,90095,19
662284,1033232,90034,19,,,90034,19,,
2185644,1033233,89052,59,,,,,,
1715082,1033234,,,,,,,,
1549713,1033235,,,,,,,,
1487074,1033236,90808,19,,,90808,19,,
1168817,1033237,94523,7,,,,,,
1198377,1033238,,,,,,,,
2185000,1033239,92555,33,,,,,,
5285397,1033240,,,,,92128,,,
2730191,1033241,60657,,,,,,,
1220946,1033242,32605,,,,32605,,,
1438501,1033243,91745,19,,,91745,19,,
1283282,1033244,18034,,,,,,,
2855682,1033245,92562,33,\,,92562,33,,
1543251,1033246,95816,34,95661,31,,,,
1055451,1033248,,,,,,,,
1544137,1033249,92335,,,,92335,,,
5733300,1033250,95817,34,,,,,,
5312445,1033251,94143,38,94115,38,94143,38,94115,38
5415455,1033252,94611,1,,,,,,
2843752,1033253,95403,,,,95403,,,
1050963,1033254,92630,30,90270,19,,,,
2925105,1033255,,,,,,,,
1544425,1033256,,,,,,,,
1197693,1033257,91402,,,,,,,
5322073,1033258,92806,30,92806,30,92806,30,92806,30
808624,1033259,90012,,91801,,90012,,91801,
5689010,1033260,93534,19,,,93534,19,,
5671161,1033261,94535,,,,94535,,,
1433224,1033262,93105,42,,,,,,
1196822,1033263,94563,7,,,94563,7,,
2083756,1033264,94143,38,,,,,,
2087329,1033265,92123,37,,,92123,37,,
1224692,1033266,90059,19,90033,19,90012,19,,
1221424,1033267,91761,36,,,91761,36,,
297194,1033268,91108,19,91108,19,91108,19,91108,19
1588244,1033269,92868,30,90262,19,92868,30,90262,19
1029415,1033270,95901,58,95610,34,,,,
686920,1033272,94040,43,,,,,,
5370685,1033273,98005,59,,,98005,59,,
2756935,1033274,94301,43,,,,,,
2716714,1033275,94534,48,,,94534,48,,
1715498,1033276,95667,9,,,95667,9,,
2136937,1033277,95966,4,,,95966,4,,
801525,1033279,,,,,27610,,,
584093,1033280,95370,55,,,,,,
5645893,1033281,92697,30,,,,,,
5611646,1033282,,,,,,,,
5618552,1033283,93001,56,,,,,,
2734785,1033284,90802,19,,,,,,
1022899,1033285,,,,,92373,36,,
2745667,1033286,94110,38,,,,,,
602189,1033287,92840,30,92704,30,92647,30,,
2243385,1033288,91208,19,,,91208,19,,
5190360,1033289,93636,20,95350,50,,,,
5680215,1033290,92123,37,,,92123,37,,
719632,1033292,,,,,,,,
2189162,1033293,95119,43,,,95119,43,,
5342893,1033294,94109,38,95403,49,94109,38,95403,49
1902363,1033296,63017,,,,63017,,,
5677789,1033297,86503,,,,,,,
1546915,1033298,92868,30,,,,,,
2132536,1033299,90242,,,,,,,
1028102,1033300,,,,,,,,
5170314,1033301,32214,59,,,32214,59,,
1581224,1033302,92134,37,,,92134,37,,
1953183,1033303,,,,,,,,
433082,1033304,,,,,,,,
2040138,1033305,33028,59,,,33028,59,,
2132670,1033306,90245,,,,,,,
2729865,1033307,91910,,,,,,,
1588613,1033308,92324,36,,,,,,
1050199,1033309,94583,7,94583,7,,,,
451891,1033310,90008,19,90305,19,,,,
1053912,1033311,96104,25,96104,25,93923,27,96104,25
2139657,1033312,91402,19,,,91402,19,,
661438,1033313,94598,7,94513,7,,,,
1549971,1033314,92103,,92037,,,,,
761494,1033315,91007,19,,,,,,
760690,1033316,91505,19,91505,19,91505,19,91505,19
5660524,1033317,95966,4,,,,,,
972421,1033320,78705,,,,78705,,,
5689558,1033321,95616,57,,,95616,57,,
567362,1033322,94588,1,,,94588,1,,
2704670,1033323,94107,38,,,94107,38,,
1589285,1033324,90806,19,,,,,,
2189303,1033325,93306,15,,,93306,15,,
513394,1033326,92335,36,,,92335,36,,
5687730,1033327,,,,,16046,59,,
5689719,1033328,95380,50,,,95380,50,,
1432237,1033329,,,,,,,,
5689570,1033330,90048,19,,,,,,
2247742,1033331,,,,,,,,
1054986,1033332,90505,19,,,,,,
1433543,1033333,90095,19,90404,19,,,,
1026128,1033334,93720,10,,,9370,10,,
1229248,1033335,92037,37,,,92037,37,,
5728063,1033336,77024,59,,,,,,
1588512,1033337,91316,19,90027,19,91316,19,90027,19
2728485,1033338,95670,34,,,95670,34,,
5184810,1033340,07626,,,,,,,
1020437,1033341,92056,37,,,,,,
2797083,1033342,92868,30,,,92868,30,,
1954725,1033343,90813,19,,,90813,19,,19
1762212,1033344,92122,37,92103,37,,,,
1582111,1033345,93720,10,,,93720,10,,
1586381,1033346,,,,,,,,
5740512,1033347,93701,10,,,,,,
2875807,1033348,90807,19,,,,,,
1718287,1033349,93422,40,,,,,,
2884347,1033350,94122,,,,,,,
1950206,1033351,90048,19,,,,,,
5762135,1033352,94304,43,,,94304,43,,
1313758,1033353,92604,30,,,92604,30,,
2876541,1033354,92113,37,,,92113,37,,
410662,1033355,94536,1,94545,1,,,,
358600,1033356,92708,30,92618,30,92708,30,92618,30
1547920,1033357,92886,30,,,92886,30,,
2137411,1033358,95350,50,,,,,,
1587764,1033359,90095,19,,,,,,
1161485,1033360,90067,19,,,90067,19,,
2180629,1033361,94609,1,,,94609,1,,
1167041,1033362,,,,,,,,
710949,1033363,92501,33,92503,33,92501,33,92503,33
5386084,1033364,93401,40,90095,19,93401,40,90095,19
1168832,1033365,92592,33,,,,,,
475759,1033366,,,,,,,,
5335767,1033367,90027,19,,,90027,19,,
1955152,1033368,,,,,,,,
1996637,1033369,92014,37,,,92014,37,,
1957191,1033370,92161,37,,,,,,
1196214,1033372,,,,,,,,
5715520,1033373,90095,19,,,,,,
1050185,1033374,90402,19,,,90402,19,,
2876268,1033375,93105,42,,,,,,
2187610,1033376,91105,19,,,,,,
5681241,1033377,90630,30,,,92603,30,,
549652,1033378,92843,,,,,,,
2246430,1033379,92103,37,,,92103,37,,
5159647,1033380,,,,,,,,
1097935,1033381,48302,,,,48302,,,
1995201,1033382,,,,,,,,
6078924,1033383,90255,19,90023,19,,,,
2816345,1033384,94531,7,,,94531,7,,
1433864,1033385,91355,19,,,91355,19,,
760930,1033386,94577,1,,,,,,
1762937,1033387,,,,,92592,33,,
1027256,1033388,92868,30,,,,,,
2189841,1033389,92374,36,,,92374,36,,
2865992,1033390,95616,57,,,95616,57,,
5255033,1033391,91350,,,,91350,,,
5180691,1033392,78701,59,94022,43,78701,59,95022,43
1997022,1033393,92110,37,,,,,,
1907993,1033394,,,,,,,,
5704695,1033395,92220,33,,,,,,
932597,1033396,95014,43,,,,,,
2863380,1033397,91505,19,,,91505,19,,
5739750,1033398,92868,30,,,92868,30,,
5709708,1033399,90033,19,,,,,,
1099230,1033400,,43,,,,,,
2137097,1033401,92104,37,,,,,,
1545696,1033402,91360,56,,,,,,
1221485,1033403,92395,36,91730,36,92395,36,,
1990285,1033404,94901,21,,,,,,
2829350,1033405,99223,59,,,,,,
2047736,1033406,95128,,,,,,,
2185816,1033407,95035,43,,,95035,43,,
5710219,1033408,90014,19,91342,19,90012,19,90012,19
2040297,1033409,94010,41,,,,,,
2734222,1033410,94109,38,,,94109,38,,
5367983,1033411,,,,,,,,
2082986,1033412,92506,33,,,,,,
1021029,1033413,,,,,,,,
1583351,1033414,90049,19,,,90405,19,,
2089985,1033415,,,,,,,,
1130916,1033416,91722,19,,,91722,19,,
1488709,1033417,94143,38,,,94143,38,,
1250442,1033418,94558,28,,,94558,28,,
1541298,1033419,01805,,,,,,,
5164084,1033420,92374,36,,,,,,
5736271,1033421,92868,30,,,,,,
1549786,1033422,95621,31,,,95621,31,,
2139131,1033423,92037,37,,,92037,37,,
1092685,1033424,,,,,,,,
1957703,1033425,90049,19,,,90049,19,,
1020358,1033426,,19,,,,19,,
6054193,1033427,18951,59,,,Ca,,,
2180478,1033428,90027,19,,,,,,
4972117,1033429,93701,10,,,93730,10,,
2908293,1033430,95825,34,95661,31,,,,
4922452,1033431,95355,50,,,,,,
1280792,1033432,91105,19,,,,,,
1633524,1033434,92728,30,92728,30,92728,30,92728,30
2185223,1033435,95823,34,,,95823,34,,
1050515,1033436,93726,10,93720,10,93726,10,93619,10
5642614,1033437,93611,10,,,93611,10,,
688488,1033438,94563,7,,,,,,
853876,1033439,92505,33,,,92869,30,,
2081743,1033440,93420,40,,,,,,
1813439,1033441,90822,19,,,90822,19,,
2087531,1033442,92780,30,,,92780,30,,
2897053,1033443,94301,43,94301,43,94301,43,94301,43
1131263,1033444,92395,36,,,92395,36,,
714843,1033445,92618,30,,,92618,30,,
1022226,1033446,90242,19,,,,,,
2781021,1033449,,,,,,,,
2713964,1033450,90505,19,,,,,,
1163406,1033451,90710,19,92618,30,,,,
2040367,1033452,,,,,94116,38,,
668563,1033453,90077,19,,,90077,19,,
807584,1033454,92331,13,92020,37,92331,13,,
69659,1033455,91362,56,,,91362,56,,
1487092,1033456,94589,,,,,,,
1484032,1033457,90710,19,,,90710,19,,
893639,1033458,92122,37,92103,37,92122,37,92103,37
5645215,1033459,92103,37,,,,,,
1431347,1033460,86005,59,,,,,,
1439020,1033461,93458,42,,,,,,
1540703,1033462,95350,50,,,95350,50,,
5741348,1033463,90048,19,,,,,,
2136676,1033464,90211,19,,,,,,
2182897,1033465,,,,,,,,
1489551,1033466,91105,19,,,91105,19,,
1633897,1033467,91766,19,,,91766,19,,
2185254,1033468,,,,,,,,
1315960,1033469,85027,59,,,,,,
5258528,1033470,94305,43,95124,43,,,,
2845552,1033471,92056,37,,,92056,37,,
5759953,1033472,,,,,,,,
5709395,1033473,92660,30,92886,30,,,,
1163770,1033474,92704,30,92705,30,92704,30,92705,30
680590,1033475,,,,,,,,
2133476,1033476,92843,30,90505,19,,,,
1020945,1033477,92373,36,,,92373,36,,
1160695,1033478,90640,,90650,,,,,
973681,1033479,92653,30,,,92653,30,,
1488295,1033480,19111,59,,,19111,59,,
2242909,1033481,92335,36,,,,,,
5250287,1033482,,,,,,,,
2186217,1033483,32937,59,,,,,,
1386210,1033484,90501,19,,,90501,19,,
5177320,1033485,95051,43,,,95051,43,,
357769,1033486,94588,1,,,94588,1,,
1160807,1033487,,,,,90069,19,,
1438780,1033488,92025,37,,,92025,37,,
5557816,1033489,94304,43,94304,43,94304,43,94304,43
1485101,1033491,90807,19,,,90807,19,,
1434845,1033492,93311,15,,,93311,15,,
1631442,1033493,91786,36,,,91786,36,,
2186102,1033494,,,,,92660,30,,
5289917,1033495,92354,36,,,,,,
977720,1033496,92618,30,,,92618,30,,
2139714,1033497,,,,,,,,
975178,1033498,,,,,,,,
1356680,1033500,,,,,,,,
680903,1033501,,,,,,,,
1582748,1033502,35233,,,,36066,,,
2186465,1033503,85016,,,,85016,,,
2247607,1033504,47905,59,,,,,,
1310360,1033505,01605,59,,,,,,
972529,1033506,90095,,,,90095,,,
1584739,1033507,94609,1,,,,,,
1091482,1033508,94403,41,,,94403,41,,
5429789,1033509,90262,19,,,90049,19,,
2089609,1033510,80212,59,80212,59,80212,59,80212,59
2133335,1033511,,,,,,,,
1484601,1033512,93534,19,,,93534,19,,
476809,1033513,95758,34,,,95758,34,,
5609588,1033514,85054,,,,85054,,,
930044,1033515,,,,,,,,
2187008,1033516,91776,,,,91776,,,
2795798,1033517,10016,59,,,,,,
2084913,1033518,90806,19,,,92663,30,,
1281802,1033519,94903,21,94611,1,,,,
472364,1033521,,,,,,,,
310044,1033523,90017,19,,,,,,
2240417,1033525,94535,48,,,,,,
1439060,1033526,92008,37,92121,37,,,,
5734795,1033527,95678,31,,,,,,
2139560,1033528,95661,31,,,95661,31,,
2183696,1033529,,,,,,,,
5720781,1033531,,,,,92121,37,,
391109,1033532,97217,59,,,97217,59,,
1020549,1033533,93065,56,91360,56,,,,
1956178,1033534,,,,,,,,
1130215,1033536,94304,43,,,94304,43,,
5654916,1033537,90095,19,,,,,,
5643903,1033538,94121,38,,,94121,38,,
2245925,1033539,80222,,,,80222,,,
1027300,1033540,,,,,,,,
5642953,1033541,,,,,95301,24,,
2733060,1033542,95128,43,95128,43,,,,
2879723,1033543,99204,59,,,,,,
5273465,1033544,94801,7,,,94805,7,,
1541857,1033545,45404,59,,,,,,
1860611,1033546,94549,7,94549,7,94549,7,94549,7
5345295,1033547,90033,19,,,90033,19,,
2132874,1033548,91307,19,91361,56,,,,
2888432,1033549,94611,1,,,94611,1,,
2180543,1033550,94118,38,,,94118,38,,
561306,1033551,93455,,93455,,93455,,93455,
2753743,1033552,76132,59,,,76132,59,,
5569558,1033553,95363,50,,,95363,50,,
378592,1033554,93730,10,92234,33,,,,
1718385,1033555,01550,,,,,,,
938265,1033556,80,19,0,,20,19,0,
1250135,1033557,90505,19,,,90505,19,,
5698410,1033558,,,,,,,,
1020498,1033559,92134,37,,,,,,
1954826,1033560,90025,19,,,,,,
2135121,1033561,93454,,93454,,,,,
2089730,1033562,77030,59,,,,,,
2083433,1033564,92660,30,92660,30,92660,30,92660,30
2780862,1033565,60611,59,,,,,,
1487194,1033566,94080,41,,,,,,
2903163,1033567,90503,19,,,90503,19,,
1634497,1033568,75043,,,,,,,
2080554,1033570,95032,43,,,,,,
2869908,1033572,95422,17,94574,28,95422,17,94574,28
1543845,1033573,94609,1,,,94609,1,,
1486986,1033574,66211,,,,,,,
2041706,1033575,91910,37,,,,,,
5747749,1033578,90710,19,,,90710,20,,
1584788,1033579,94305,43,,,94305,43,,
1906772,1033580,,,,,,,,
5687738,1033581,89501,59,,,,,,
1315072,1033582,,,,,,,,
2922691,1033583,93611,10,93720,10,,,,
1582952,1033584,,,,,,,,
5690726,1033585,95817,,,,95817,,,
5615204,1033586,94143,38,,,,,,
5711664,1033587,9210,37,,,,,,
1766350,1033588,92352,36,91324,19,,,,
2134609,1033589,94121,38,,,94121,38,,
5001189,1033590,92223,33,,,92223,33,,
2702248,1033591,92037,37,,,92037,37,,
1582828,1033592,,,,,44122,59,,
2138808,1033594,,,,,,,,
5386757,1033595,94304,41,,,94304,41,,
5686074,1033596,92801,,,,92801,,,
5158119,1033597,75039,,,,,,,
1994098,1033598,,,,,89509,59,,
761072,1033599,90022,19,,,90022,19,,
1998481,1033600,95472,49,,,95472,49,,
2085376,1033601,,,,,,,,
664594,1033602,95671,34,,,95671,34,,
1161378,1033603,,,,,,,,
1286418,1033604,94109,38,,,94118,38,,
2761362,1033605,92691,30,92653,30,,,,
2914924,1033606,60622,59,,,60622,59,,
800860,1033607,94545,1,93906,27,95120,43,95337,39
1900424,1033608,,,,,,,,
5715561,1033609,92373,36,,,,,,
5050688,1033610,93611,10,,,93611,10,,
1581012,1033611,92604,30,,,,,,
2139705,1033612,,,,,,,,
1433662,1033613,95688,48,,,95688,48,,
5447524,1033614,,,,,,,,
2182376,1033615,94533,48,,,94533,48,,
1029360,1033616,92404,,,,92404,,,
1582025,1033617,91436,19,,,,,,
710398,1033618,96001,45,,,,,,
2083693,1033619,91355,,91345,,,,,
767985,1033620,91950,37,,,91950,37,,
971875,1033621,94143,38,,,,,,
2856105,1033622,91706,19,,,91706,19,,
1635172,1033623,92708,30,92617,30,92708,30,92617,30
1439202,1033624,94558,28,,,,,,
1588336,1033625,,,,,,,,
1221609,1033626,94010,41,,,94010,41,,
1582630,1033627,95825,34,,,,,,
5721481,1033628,,,,,,,,
1951817,1033629,93449,,,,93449,,,
1130591,1033630,,,,,,,,
2082167,1033632,98003,,,,,,,
1433485,1033633,93636,20,,,93636,20,,
1718256,1033634,93010,56,,,93010,56,,
1713618,1033635,95695,57,,,95695,57,,
4930653,1033636,92866,30,92705,30,,,,
2744165,1033637,91342,19,,,,,,
1052737,1033638,95128,43,,,,,,
5666852,1033639,94954,49,95401,49,,,,
413929,1033640,07103,,,,07103,,,
1909991,1033641,95207,39,,,,,,
5319045,1033642,92373,36,,,,,,
2856107,1033643,94904,21,,,,,,
1545502,1033644,94598,7,,,,,,
5026539,1033645,92103,37,92103,37,92103,37,92103,37
5477032,1033647,,31,,,,,,
561014,1033648,93291,54,,,93291,54,,
680478,1033649,94565,7,,,94565,7,,
1138427,1033650,93534,19,,,93534,19,,
1953048,1033651,90210,19,,,90210,19,,
1091527,1033652,92614,30,,,92614,30,,
1284156,1033653,95014,43,,,95014,43,,
2746167,1033654,92270,33,,,,,,
4913290,1033656,92591,33,,,,,,
715046,1033657,92335,36,,,,,,
1952027,1033658,94070,41,,,,,,
2130199,1033659,92161,37,,,,,,
1587664,1033660,92801,30,,,92801,30,,
1544241,1033662,,,,,,,,
2088552,1033663,80045,59,,,80045,59,,
5766828,1033664,91367,19,,,91367,19,,
2130520,1033665,94143,38,,,94143,38,,
1540420,1033667,92108,37,92130,37,,,,
2133718,1033668,94306,43,,,94306,43,,
1194115,1033669,99669,59,,,,,,
5345431,1033671,94577,1,,,,,,
2082787,1033673,,,,,,,,
2082412,1033674,95630,34,,,95630,34,,
850287,1033675,94118,38,,,94118,38,,
1438499,1033676,94598,7,,,94598,7,,
5606647,1033677,92350,36,,,,,,
1027902,1033678,,,,,,,,
970392,1033679,,19,,,,19,,
1199803,1033680,95422,17,,,95422,17,95467,17
1542318,1033683,91761,36,,,91761,36,,
663841,1033684,91790,19,,,91790,19,,
2085966,1033685,,,,,,,,
